"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-05-12",,"0.78","0.0","0.0","56","46","46",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-05-13",,"0.00","0.0","0.0","56","37","44",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-05-14",,"0.00","0.0","0.0","70","44","55",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-05-15",,"0.31","0.0","0.0","61","39","44",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-05-16",,"0.00","0.0","0.0","62","44","47",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-05-17",,"0.00","0.0","0.0","70","47","59",,,,,,,"    1"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-05-18",,"0.05","0.0","0.0","71","45","47",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-05-19",,"0.00","0.0","0.0","59","34","41",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-05-20",,"0.00","0.0","0.0","62","41","48",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-05-21",,"0.00","0.0","0.0","65","43","43",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-05-22",,"0.03","0.0","0.0","60","43","44",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-05-23",,"0.00","0.0","0.0","61","40","43",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-05-24",,"0.00","0.0","0.0","66","36","44",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-05-25",,"0.00","0.0","0.0","71","37","42",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-05-26",,"0.01","0.0","0.0","76","42","62",,,"    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-05-27",,"0.00","0.0","0.0","86","50","50",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-05-28",,"0.00","0.0","0.0","60","30","38",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-05-29",,"0.00","0.0","0.0","68","36","43",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-05-30",,"0.00","0.0","0.0","75","43","56",,"    1","    1",,,,"    1"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-05-31",,"0.87","0.0","0.0","82","56","66",,,,,,,"    1"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-06-01",,"0.00","0.0","0.0","78","52","55",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-06-02",,"0.00","0.0","0.0","73","47","52",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-06-03",,"0.00","0.0","0.0","82","52","63",,"    1","    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-06-04",,"0.53","0.0","0.0","72","60","60",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-06-05",,"0.03","0.0","0.0","71","60","65",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-06-06",,"0.00","0.0","0.0","87","65","73",,,"    1",,,,"    1"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-06-07",,"0.02","0.0","0.0","92","64","67",,,"    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-06-08",,"0.30","0.0","0.0","85","66","68",,,"    1",,,,"    1"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-06-09",,"0.21","0.0","0.0","91","67","73",,,"    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-06-10",,"0.56","0.0","0.0","88","65","65",,"    1","    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-06-11",,"0.32","0.0","0.0","79","54","60",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-06-12",,"0.00","0.0","0.0","86","60","65",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-06-13",,"0.00","0.0","0.0","86","65","73",,"    1","    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-06-14",,"0.22","0.0","0.0","83","61","65",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-06-15",,"0.01","0.0","0.0","81","59","64",,,"    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-06-16",,"0.02","0.0","0.0","83","61","63",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-06-17",,"0.00","0.0","0.0","75","50","53",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-06-18",,"0.00","0.0","0.0","70","53","53",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-06-19",,"0.00","0.0","0.0","64","45","52",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-06-20",,"0.00","0.0","0.0","74","48","53",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-06-21",,"0.03","0.0","0.0","81","53","61",,,"    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-06-22",,"0.15","0.0","0.0","82","52","57",,"    1",,,,,"    1"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-06-23",,"0.00","0.0","0.0","79","54","58",,,"    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-06-24",,"0.02","0.0","0.0","77","51","56",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-06-25",,"0.00","0.0","0.0","80","51","58",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-06-26",,"0.39","0.0","0.0","78","58","65",,"    1","    1",,,,"    1"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-06-27",,"0.31","0.0","0.0","88","61","67",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-06-28",,"0.80","0.0","0.0","85","65","68",,"    1","    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-06-29",,"0.23","0.0","0.0","83","57","61",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-06-30",,"0.05","0.0","0.0","76","58","59",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-07-01",,"0.02","0.0","0.0","75","46","51",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-07-02",,"0.00","0.0","0.0","81","51","60",,"    1","    1",,,,"    1"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-07-03",,"1.67","0.0","0.0","82","60","63",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-07-04",,"0.00","0.0","0.0","74","46","49",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-07-05",,"0.00","0.0","0.0","77","46","50",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-07-06",,"0.00","0.0","0.0","81","49","53",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-07-07",,"0.00","0.0","0.0","84","53","65",,"    1","    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-07-08",,"0.52","0.0","0.0","86","65","70",,"    1","    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-07-09",,"0.17","0.0","0.0","84","69","70",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-07-10",,"0.00","0.0","0.0","80","53","59",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-07-11",,"0.00","0.0","0.0","83","59","65",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-07-12",,"0.00","0.0","0.0","87","65","70",,"    1","    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-07-13",,"0.30","0.0","0.0","84","64","64",,,,,,,"    1"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-07-14",,"0.00","0.0","0.0","79","57","61",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-07-15",,"0.00","0.0","0.0","79","49","52",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-07-16",,"0.00","0.0","0.0","85","52","67",,,"    1",,,,"    1"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-07-17",,"0.04","0.0","0.0","90","63","66",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-07-18",,"0.00","0.0","0.0","89","65","67",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-07-19",,"0.00","0.0","0.0","88","67","71",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-07-20",,"0.24","0.0","0.0","79","69","71",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-07-21",,"0.01","0.0","0.0","85","65","68",,"    1","    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-07-22",,"0.10","0.0","0.0","84","62","64",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-07-23",,"0.00","0.0","0.0","81","60","63",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-07-24",,"0.00","0.0","0.0","80","53","56",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-07-25",,"0.00","0.0","0.0","82","54","59",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-07-26",,"0.00","0.0","0.0","83","59","65",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-07-27",,"0.00","0.0","0.0","85","56","63",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-07-28",,"0.00","0.0","0.0","83","57","60",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-07-29",,"0.00","0.0","0.0","85","60","63",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-07-30",,"0.00","0.0","0.0","89","63","72",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-07-31",,"0.00","0.0","0.0","89","62","70",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-08-01",,"0.00","0.0","0.0","88","62","64",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-08-02",,"0.00","0.0","0.0","89","62","65",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-08-03",,"0.00","0.0","0.0","82","53","55",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-08-04",,"0.00","0.0","0.0","85","55","63",,,"    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-08-05",,"0.04","0.0","0.0","85","63","71",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-08-06",,"0.00","0.0","0.0","87","64","65",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-08-07",,"0.00","0.0","0.0","85","61","62",,,"    1",,,,"    1"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-08-08",,"0.41","0.0","0.0","80","56","57",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-08-09",,"0.00","0.0","0.0","78","52","53",,"    1","    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-08-10",,"0.04","0.0","0.0","80","49","50",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-08-11",,"0.09","0.0","0.0","71","50","57",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-08-12",,"0.00","0.0","0.0","78","52","53",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-08-13",,"0.00","0.0","0.0","82","53","61",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-08-14",,"0.00","0.0","0.0","79","56","50",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-08-15",,"0.00","0.0","0.0","81","51","55",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-08-16",,"0.00","0.0","0.0","79","51","52",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-08-17",,"0.00","0.0","0.0","83","52","62",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-08-18",,"0.00","0.0","0.0","87","60","62",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-08-19",,"0.00","0.0","0.0","89","62","65",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-08-20",,"0.00","0.0","0.0","79","48","49",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-08-21",,"0.00","0.0","0.0","83","49","55",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-08-22",,"0.00","0.0","0.0","89","55","70",,"    1","    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-08-23",,"0.00","0.0","0.0","91","67","68",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-08-24",,"0.00","0.0","0.0","92","67","67",,"    1","    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-08-25",,"0.00","0.0","0.0","85","56","56",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-08-26",,"0.00","0.0","0.0","77","48","50",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-08-27",,"0.00","0.0","0.0","80","50","56",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-08-28",,"0.00","0.0","0.0","87","56","63",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-08-29",,"0.00","0.0","0.0","76","61","64",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-08-30",,"0.01","0.0","0.0","85","54","55",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-08-31",,"0.00","0.0","0.0","88","52","52",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-09-01",,"0.00","0.0","0.0","90","52","52",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-09-02",,"0.00","0.0","0.0","90","52","54",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-09-03",,"0.00","0.0","0.0","92","54","59",,"    1","    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-09-04",,"0.28","0.0","0.0","94","59","61",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-09-05",,"0.04","0.0","0.0","80","61","70",,,,,,,"    1"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-09-06",,"0.00","0.0","0.0","74","50","50",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-09-07",,"0.11","0.0","0.0","77","50","58",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-09-08",,"0.18","0.0","0.0","75","50","50",,"    1","    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-09-09",,"0.86","0.0","0.0","77","50","50",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-09-10",,"0.00","0.0","0.0","69","40","40",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-09-11",,"0.00","0.0","0.0","74","40","46",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-09-12",,"0.22","0.0","0.0","78","46","63",,"    1","    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-09-13",,"0.19","0.0","0.0","77","63","66",,"    1","    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-09-14",,"2.24","0.0","0.0","74","66","70",,"    1",,,,,"    1"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-09-15",,"1.46","0.0","0.0","80","56","56",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-09-16",,"0.00","0.0","0.0","65","50","50",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-09-17",,"0.00","0.0","0.0","69","46","47",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-09-18",,"0.00","0.0","0.0","81","46","46",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-09-19",,"0.00","0.0","0.0","71","43","44",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-09-20",,"0.00","0.0","0.0","77","44","49",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-09-21",,"0.00","0.0","0.0","82","49","54",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-09-22",,"0.00","0.0","0.0","75","48","48",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-09-23",,"0.00","0.0","0.0","77","48","49",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-09-24",,"0.00","0.0","0.0","80","47","47",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-09-25",,"0.00","0.0","0.0","83","47","50",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-09-26",,"0.00","0.0","0.0","81","49","49",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-09-27",,"0.00","0.0","0.0","77","49","54",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-09-28",,"0.00","0.0","0.0","71","48","49",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-09-29",,"0.00","0.0","0.0","76","49","56",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-09-30",,"0.13","0.0","0.0","69","55","55",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-10-01",,"0.03","0.0","0.0","65","45","47",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-10-02",,"0.00","0.0","0.0","56","40","40",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-10-03",,"0.25","0.0","0.0","57","37","37",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-10-04",,"0.00","0.0","0.0","57","29","30",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-10-05",,"0.00","0.0","0.0","61","30","31",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-10-06",,"0.03","0.0","0.0","65","31","49",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-10-07",,"0.02","0.0","0.0","61","38","40",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-10-08",,"0.07","0.0","0.0","64","40","56",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-10-09",,"0.20","0.0","0.0","67","45","45",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-10-10",,"0.00","0.0","0.0","70","35","35",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-10-11",,"0.00","0.0","0.0","73","35","39",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-10-12",,"0.00","0.0","0.0","76","39","44",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-10-13",,"0.00","0.0","0.0","83","44","45",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-10-14",,"0.00","0.0","0.0","80","45","64",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-10-15",,"0.02","0.0","0.0","68","40","49",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-10-16",,"0.55","0.0","0.0","64","46","46",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-10-17",,"0.00","0.0","0.0","59","35","37",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-10-18",,"0.00","0.0","0.0","59","37","38",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-10-19",,"0.00","0.0","0.0","59","28","29",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-10-20",,"0.00","0.0","0.0","60","29","40",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-10-21",,"0.14","0.0","0.0","65","37","37",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-10-22",,"0.00","0.0","0.0","50","27","30",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-10-23",,"0.00","0.0","0.0","54","30","34",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-10-24",,"0.00","0.0","0.0","59","33","41",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-10-25",,"0.25","0.0","0.0","53","41","46",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-10-26",,"0.00","0.0","0.0","51","41","43",,,,,,,"    1"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-10-27",,"0.06","0.0","0.0","61","36","37",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-10-28",,"0.03","0.0","0.0","48","31","31",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-10-29",,"0.00","0.0","0.0","41","31","37",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-10-30",,"0.00","0.0","0.0","44","22","23",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-10-31",,"0.00","0.0","0.0","55","23","38",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-11-01",,"0.00","0.0","0.0","71","38","40",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-11-02",,"0.00","0.0","0.0","60","33","36",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-11-03",,"0.28","0.0","0.0","54","36","49",,"    1","    1",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-11-04",,"0.00","0.0","0.0","71","40","42",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-11-05",,"0.00","0.0","0.0","72","35","35",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-11-06",,"0.00","0.0","0.0","73","35","36",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-11-07",,"0.02","0.0","0.0","73","36","52",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-11-08",,"0.00","0.0","0.0","60","36","40",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-11-09",,"0.02","0.0","0.0","43","38","38",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-11-10",,"0.05","0.3","0.0","40","31","32",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-11-11",,"0.00","0.0","0.0","35","23","29",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-11-12",,"0.00","0.0","0.0","37","29","36",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-11-13",,"0.58","0.0","0.0","51","36","48",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-11-14",,"0.00","0.0","0.0","54","47","51",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-11-15",,"0.46","0.0","0.0","52","41","41",,"    1",,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2008-11-16",,"0.57","0.1","0.0","41","33","33",,"    1",,,,,
